src_event_id,dst_event_id,weight_sum,weight_mean,support
400,409,0.3110837936401367,0.3110837936401367,1
850,859,0.3110837936401367,0.3110837936401367,1
950,959,0.3110837936401367,0.3110837936401367,1
1150,1159,0.3110837936401367,0.3110837936401367,1
1500,1509,0.3110837936401367,0.3110837936401367,1
7000,7009,0.3110837936401367,0.3110837936401367,1
3600,3609,0.3110837936401367,0.3110837936401367,1
5750,5759,0.3110837936401367,0.3110837936401367,1
6000,6009,0.3110837936401367,0.3110837936401367,1
6500,6509,0.3110837936401367,0.3110837936401367,1
6700,6709,0.3110837936401367,0.3110837936401367,1
5700,5709,0.3110837936401367,0.3110837936401367,1
11000,11023,0.31073758006095886,0.31073758006095886,1
8550,8573,0.31073758006095886,0.31073758006095886,1
8650,8673,0.31073758006095886,0.31073758006095886,1
9900,9923,0.31073758006095886,0.31073758006095886,1
10050,10073,0.31073758006095886,0.31073758006095886,1
10450,10473,0.31073758006095886,0.31073758006095886,1
11600,11623,0.31073758006095886,0.31073758006095886,1
11050,11073,0.31073758006095886,0.31073758006095886,1
7650,7673,0.31073758006095886,0.31073758006095886,1
11700,11723,0.31073758006095886,0.31073758006095886,1
12200,12223,0.31073758006095886,0.31073758006095886,1
12800,12823,0.31073758006095886,0.31073758006095886,1
13500,13523,0.31073758006095886,0.31073758006095886,1
7750,7773,0.31073758006095886,0.31073758006095886,1
9400,9423,0.31073758006095886,0.31073758006095886,1
7700,7723,0.31073758006095886,0.31073758006095886,1
1850,1873,0.31073758006095886,0.31073758006095886,1
7000,7023,0.31073758006095886,0.31073758006095886,1
0,23,0.31073758006095886,0.31073758006095886,1
400,423,0.31073758006095886,0.31073758006095886,1
850,873,0.31073758006095886,0.31073758006095886,1
1150,1173,0.31073758006095886,0.31073758006095886,1
1500,1523,0.31073758006095886,0.31073758006095886,1
950,973,0.31073758006095886,0.31073758006095886,1
3600,3623,0.31073758006095886,0.31073758006095886,1
5700,5723,0.31073758006095886,0.31073758006095886,1
5750,5773,0.31073758006095886,0.31073758006095886,1
6000,6023,0.31073758006095886,0.31073758006095886,1
6500,6523,0.31073758006095886,0.31073758006095886,1
6700,6723,0.31073758006095886,0.31073758006095886,1
10450,10461,0.31065651774406433,0.31065651774406433,1
7750,7761,0.31065651774406433,0.31065651774406433,1
8550,8561,0.31065651774406433,0.31065651774406433,1
8650,8661,0.31065651774406433,0.31065651774406433,1
9400,9411,0.31065651774406433,0.31065651774406433,1
9900,9911,0.31065651774406433,0.31065651774406433,1
10050,10061,0.31065651774406433,0.31065651774406433,1
7700,7711,0.31065651774406433,0.31065651774406433,1
11000,11011,0.31065651774406433,0.31065651774406433,1
11050,11061,0.31065651774406433,0.31065651774406433,1
11600,11611,0.31065651774406433,0.31065651774406433,1
11700,11711,0.31065651774406433,0.31065651774406433,1
12200,12211,0.31065651774406433,0.31065651774406433,1
12800,12811,0.31065651774406433,0.31065651774406433,1
13500,13511,0.31065651774406433,0.31065651774406433,1
7650,7661,0.31065651774406433,0.31065651774406433,1
